RegionID,SizeRank,RegionName,RegionType,StateName,City,DOM,ZipCode,County,Latitude_zillow,Longitude_zillow,GeoID_zillow,CountyFIPS_zillow,S2Id,DENSITY_DOM,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,rowId,Latitude_svi,Longitude_svi,GeoID_svi,CountyFIPS_svi,ZIP,POP_DENSITY,DENSITY_POV150,DENSITY_UNEMP,DENSITY_NOHSDP,DENSITY_UNINSUR,DENSITY_AGE65,DENSITY_AGE17,DENSITY_DISABL,DENSITY_SNGPNT,DENSITY_LIMENG,DENSITY_MINRTY,DENSITY_MUNIT,DENSITY_MOBILE,DENSITY_CROWD,DENSITY_NOVEH,DENSITY_GROUPQ
394359,288,"Bangor, ME",msa,ME,BANGOR,41.0,4402,PENOBSCOT,44.99074795000001,-68.78687709999997,2301902795,23019,552585320118345,-0.2984499958554664,23,Maine,ME,23019,Penobscot County,23019004300,Census Tract 43; Penobscot County; Maine,8.296164407552,4907,2243,2138,1170,69,870,109,440,985,999,819,111,17,159,208,127,0,186,56,0.6395,0.2701,0.8615,0.1648,0.6261,2.562,0.5258,0.6942,0.423,0.7377,0.5155,0.3184,2.6888,0.6307,0.0261,0.0261,0.0261,0.6271,0.7198,0.0,0.7055,0.7006,2.753,0.7057,8.0299,0.5621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,247,0,6,1,0,0,20,132,25769806554,44.99074795000001,-68.78687709999997,2301902795,23019,04402,591.4781529080061,-0.07781578535920777,-0.06908636996293513,-0.12469371174957479,-0.06772925913261396,-0.08241401099546292,-0.07284453438727115,-0.07185314068952414,-0.06910382682414963,-0.16358025438063734,-0.07262777429624545,-0.04938787709568425,-0.0836346262247439,-0.08208695035304364,-0.06047216160182364,-0.26169632683562605
394537,293,"Dothan, AL",msa,AL,DOTHAN,47.0,36301,JEFFERSON,31.093006416666668,-85.79302736666666,0106192952,01061,984100356497015,0.031834666224583086,01,Alabama,AL,01061,Geneva County,01061050400,Census Tract 504; Geneva County; Alabama,131.443168735168,5564,2655,2190,1111,8,299,486,522,1172,1153,1053,48,0,1419,4,689,29,175,102,0.5436,0.0307,0.1325,0.647,0.6544,2.0082,0.3563,0.7391,0.4414,0.8381,0.2111,0.0,2.2297,0.3459,0.4104,0.4104,0.4104,0.2601,0.9313,0.4295,0.6782,0.7677,3.0668,0.8235,7.7151,0.5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4081,448,789,265,0,0,0,365,0,409,31.093006416666668,-85.79302736666666,0106190252,01061,36344,42.33008115629318,0.006455760878338588,-0.06730142257232358,0.032733296696317915,-0.02384206466810315,0.02854286426444353,-0.001768233154833922,0.019863203560948388,-0.04193249231224098,-0.17360732403172335,-0.021120264320430297,-0.06774834062832316,0.06084862677808594,-0.034050006732739,0.036416986425977675,-0.18754368288213408
394870,127,"Mobile, AL",msa,AL,MOBILE,51.0,36618,MOBILE,30.681075483703722,-88.1563084577778,0109792187,01097,984326490068425,0.25202444094461607,01,Alabama,AL,01097,Mobile County,01097003602,Census Tract 36.02; Mobile County; Alabama,1.081549694604,1360,632,529,481,7,225,55,211,87,434,219,82,38,1247,172,63,0,23,21,0.8321,0.0773,0.8837,0.4215,0.8502,3.0648,0.6775,0.0617,0.9368,0.7092,0.9299,0.6664,3.304,0.9107,0.9196,0.9196,0.9196,0.8426,0.7919,0.0,0.4676,0.7419,2.844,0.743,10.1324,0.8431,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,3,940,152,1110,136,0,0,0,1,0,981,30.681075483703722,-88.1563084577778,0109792187,01097,36505,1257.454934142395,-0.0833564809140928,-0.07182768018812914,-0.12665226160929643,-0.0699111655221113,-0.08921990045213612,-0.07658301651524994,-0.07657928615271019,-0.07261996164397178,-0.16306454787890878,-0.07150809743497495,-0.06472911613214316,-0.08511538456809148,-0.08208695035304364,-0.06798482448734396,-0.2641941062620005
394856,8,"Miami, FL",msa,FL,MIAMI,76.0,33175,MIAMI-DADE,25.77347017835923,-80.29361691852901,1208691705,12086,986111713118897,1.6282105329448222,12,Florida,FL,12086,Miami-Dade County,12086018601,Census Tract 186.01; Miami-Dade County; Florida,0.329733424612,4418,1262,1262,1240,12,592,95,656,361,1239,93,205,149,4153,0,0,87,5,10,0.7158,0.0376,0.9269,0.1908,0.8323,2.7034,0.5696,0.1111,0.8416,0.0048,0.9385,0.6972,2.5932,0.5713,0.9369,0.9369,0.9369,0.0,0.0,0.8449,0.0757,0.4424,1.363,0.1599,7.5965,0.4924,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,2267,0,659,3404,0,0,0,90,0,8589943552,25.77347017835923,-80.29361691852901,1208691482,12086,33010,13398.702315965378,-0.08436342037745775,-0.0719429486462494,-0.1271629787614835,-0.07036125460888967,-0.08940003038453316,-0.07728592534786272,-0.07723216037635702,-0.07405310102581408,-0.1697277204790351,-0.07256405511053658,-0.07449488163279404,-0.08556605870764167,-0.08163166572756357,-0.06843931845118562,-0.2647051465149005
395202,234,"Warner Robins, GA",msa,GA,WARNER ROBINS,42.0,31561,HOUSTON,31.202444219230777,-81.45611414615385,1312792658,13127,986424559938473,-0.24340255217545811,13,Georgia,GA,13127,Glynn County,13127000900,Census Tract 9; Glynn County; Georgia,8.303721581998,4106,2503,2031,1804,26,648,536,1025,913,881,729,399,38,2012,167,0,0,440,12,0.9076,0.1141,0.709,0.8183,0.9595,3.5085,0.7971,0.7807,0.4912,0.781,0.9675,0.4592,3.4796,0.95,0.6519,0.6519,0.6519,0.5669,0.0,0.0,0.9113,0.5038,1.982,0.3725,9.622,0.7853,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,8490,465,1747,66,50,0,22,127,0,17179871535,31.202444219230777,-81.45611414615385,1312790444,13127,31520,494.4770798796502,-0.07201594446973165,-0.07066754105951148,-0.11215618041591596,-0.06269584420289363,-0.0816419063497805,-0.07258667411426101,-0.07150324663064493,-0.05132284798588642,-0.14679705024483305,-0.06674161456840444,-0.05038247387049988,-0.08556605870764167,-0.08208695035304364,-0.04587775738672276,-0.26395169900571963
394346,217,"Athens, GA",msa,GA,ATHENS,65.0,31561,CLARKE,31.202444219230777,-81.45611414615385,1312792658,13127,986424559938473,1.0226886524647314,13,Georgia,GA,13127,Glynn County,13127000900,Census Tract 9; Glynn County; Georgia,8.303721581998,4106,2503,2031,1804,26,648,536,1025,913,881,729,399,38,2012,167,0,0,440,12,0.9076,0.1141,0.709,0.8183,0.9595,3.5085,0.7971,0.7807,0.4912,0.781,0.9675,0.4592,3.4796,0.95,0.6519,0.6519,0.6519,0.5669,0.0,0.0,0.9113,0.5038,1.982,0.3725,9.622,0.7853,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,8490,465,1747,66,50,0,22,127,0,17179871535,31.202444219230777,-81.45611414615385,1312790444,13127,31520,494.4770798796502,-0.07201594446973165,-0.07066754105951148,-0.11215618041591596,-0.06269584420289363,-0.0816419063497805,-0.07258667411426101,-0.07150324663064493,-0.05132284798588642,-0.14679705024483305,-0.06674161456840444,-0.05038247387049988,-0.08556605870764167,-0.08208695035304364,-0.04587775738672276,-0.26395169900571963
394623,226,"Gainesville, GA",msa,GA,GAINESVILLE,54.0,31561,HALL,31.202444219230777,-81.45611414615385,1312792658,13127,986424559938473,0.4171667719846408,13,Georgia,GA,13127,Glynn County,13127000900,Census Tract 9; Glynn County; Georgia,8.303721581998,4106,2503,2031,1804,26,648,536,1025,913,881,729,399,38,2012,167,0,0,440,12,0.9076,0.1141,0.709,0.8183,0.9595,3.5085,0.7971,0.7807,0.4912,0.781,0.9675,0.4592,3.4796,0.95,0.6519,0.6519,0.6519,0.5669,0.0,0.0,0.9113,0.5038,1.982,0.3725,9.622,0.7853,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,8490,465,1747,66,50,0,22,127,0,17179871535,31.202444219230777,-81.45611414615385,1312790444,13127,31520,494.4770798796502,-0.07201594446973165,-0.07066754105951148,-0.11215618041591596,-0.06269584420289363,-0.0816419063497805,-0.07258667411426101,-0.07150324663064493,-0.05132284798588642,-0.14679705024483305,-0.06674161456840444,-0.05038247387049988,-0.08556605870764167,-0.08208695035304364,-0.04587775738672276,-0.26395169900571963
394423,360,"Brunswick, GA",msa,GA,BRUNSWICK,72.0,31561,GLYNN,31.202444219230777,-81.45611414615385,1312792658,13127,986424559938473,1.4080207582247892,13,Georgia,GA,13127,Glynn County,13127000900,Census Tract 9; Glynn County; Georgia,8.303721581998,4106,2503,2031,1804,26,648,536,1025,913,881,729,399,38,2012,167,0,0,440,12,0.9076,0.1141,0.709,0.8183,0.9595,3.5085,0.7971,0.7807,0.4912,0.781,0.9675,0.4592,3.4796,0.95,0.6519,0.6519,0.6519,0.5669,0.0,0.0,0.9113,0.5038,1.982,0.3725,9.622,0.7853,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,8490,465,1747,66,50,0,22,127,0,17179871535,31.202444219230777,-81.45611414615385,1312790444,13127,31520,494.4770798796502,-0.07201594446973165,-0.07066754105951148,-0.11215618041591596,-0.06269584420289363,-0.0816419063497805,-0.07258667411426101,-0.07150324663064493,-0.05132284798588642,-0.14679705024483305,-0.06674161456840444,-0.05038247387049988,-0.08556605870764167,-0.08208695035304364,-0.04587775738672276,-0.26395169900571963
394714,40,"Jacksonville, FL",msa,FL,JACKSONVILLE,69.0,32235,DUVAL,30.302979077625576,-81.62131543926941,1203191642,12031,986449108911367,1.2428784271847644,12,Florida,FL,12031,Duval County,12031013906,Census Tract 139.06; Duval County; Florida,1.928333929128,4653,2193,2122,373,56,404,134,82,1591,691,478,32,0,921,405,0,10,184,108,0.1714,0.2574,0.3106,0.1972,0.1009,1.0375,0.1,0.9639,0.154,0.3463,0.1435,0.0,1.6077,0.0886,0.3273,0.3273,0.3273,0.7652,0.0,0.2792,0.7055,0.8039,2.5538,0.6206,5.5263,0.1809,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4092,235,154,379,162,0,0,211,15,8589941510,30.302979077625576,-81.62131543926941,1203191646,12031,32202,2412.963817996038,-0.08414800023521961,-0.07139235845526744,-0.12648790438888707,-0.07041797761646389,-0.08670343161487122,-0.07674651519276143,-0.07648583608248621,-0.07411162816830977,-0.17360732403172335,-0.07245294533961887,-0.06251163528487756,-0.08556605870764167,-0.0817963637013482,-0.06651453764378008,-0.2632953579797098
394943,22,"Orlando, FL",msa,FL,ORLANDO,60.0,32872,ORANGE,28.535259090636693,-81.38233953146072,1209593458,12095,986498875267533,0.7474514340646903,12,Florida,FL,12095,Orange County,12095014100,Census Tract 141; Orange County; Florida,2.568153205878,6365,2528,2350,1066,44,647,250,548,1338,1345,678,115,64,1965,91,0,33,62,0,0.4468,0.1044,0.5969,0.3036,0.606,2.0577,0.3713,0.7346,0.4661,0.3607,0.4881,0.4774,2.5269,0.5295,0.4773,0.4773,0.4773,0.4686,0.0,0.4461,0.312,0.0,1.2267,0.1276,6.2886,0.2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7814,111,268,1059,187,0,0,262,189,8589943762,28.535259090636693,-81.38233953146072,1209590052,12095,32703,2478.434692070458,-0.08319121772462156,-0.07152696441988683,-0.12585611856471846,-0.06970926790562033,-0.08721297077196076,-0.07603347606665055,-0.0761912072557232,-0.07316009287902678,-0.16459853715654532,-0.07181609829002743,-0.07187347625006338,-0.08556605870764167,-0.081153345864709,-0.06781424412124033,-0.26472905330033447
394306,295,"Albany, GA",msa,GA,ALBANY,65.0,31707,DOUGHERTY,31.564073389655174,-84.1634571137931,1309593312,13095,986808323274578,1.0226886524647314,13,Georgia,GA,13095,Dougherty County,13095010702,Census Tract 107.02; Dougherty County; Georgia,3.600374508962,2429,516,475,616,45,172,19,695,156,357,168,87,0,1941,10,199,0,66,1346,0.9699,0.5424,0.7934,0.1518,0.9747,3.4322,0.7781,0.0617,0.1484,0.1163,0.9589,0.0,1.2853,0.0403,0.8468,0.8468,0.8468,0.3894,0.9741,0.0,0.8326,0.9908,3.1869,0.8598,8.7512,0.6705,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,1,2,5,8423,153,1740,153,11,18,0,19,0,17179870987,31.564073389655174,-84.1634571137931,1309590996,13095,31701,674.6520379904281,-0.08151414596544099,-0.0703191032108924,-0.12686932604539397,-0.06664507844751096,-0.0885289511032415,-0.07607108647799925,-0.07628702794120246,-0.07078961834208694,-0.17360732403172335,-0.06858780307648318,-0.07343662636873906,-0.08291275014892312,-0.08208695035304364,-0.06596731485280513,-0.20082194816269883
394488,158,"Columbus, GA",msa,GA,COLUMBUS,44.0,31903,MUSCOGEE,32.49121010338983,-84.93505032542372,1321590751,13215,986828748066180,-0.13330766481544165,13,Georgia,GA,13215,Muscogee County,13215010106,Census Tract 101.06; Muscogee County; Georgia,2.672245146772,6114,2286,2075,1603,351,840,236,818,805,1792,792,485,11,3659,238,57,64,43,0,0.6858,0.9324,0.859,0.38,0.815,3.6722,0.8364,0.3263,0.8821,0.5602,0.984,0.2531,3.0057,0.8022,0.7282,0.7282,0.7282,0.6481,0.6335,0.6505,0.2614,0.0,2.1935,0.4615,9.5996,0.7827,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4294,143,1647,1343,97,0,0,572,0,17179872209,32.49121010338983,-84.93505032542372,1321590751,13215,31903,2287.963739923168,-0.08225185239511038,-0.06817939563139382,-0.12582436856890103,-0.06919260977147923,-0.08801466739769882,-0.07536428970382951,-0.075907758549632,-0.06840569402147345,-0.17193003708924198,-0.07056703570829403,-0.06706814379425662,-0.0853419595436432,-0.08012559038412802,-0.06797206331273258,-0.26472905330033447
394347,9,"Atlanta, GA",msa,GA,ATLANTA,57.0,30398,FULTON,33.82822811529052,-84.39392406116205,1312190144,13121,986880034178571,0.5823091030246655,13,Georgia,GA,13121,Fulton County,13121009504,Census Tract 95.04; Fulton County; Georgia,0.589997446874,2683,2006,1594,313,108,614,0,261,185,512,19,128,0,702,1238,0,64,58,0,0.2869,0.7132,0.8316,0.0,0.6589,2.4906,0.5028,0.0738,0.3416,0.0016,0.7132,0.0,1.1302,0.0284,0.4193,0.4193,0.4193,0.956,0.0,0.7195,0.4096,0.0,2.0851,0.4137,6.1252,0.2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5846,19,278,275,96,0,0,53,0,17179871317,33.82822811529052,-84.39392406116205,1312192604,13121,30009,4547.477305563632,-0.08444577817333165,-0.07137899718855899,-0.12726178408142902,-0.07032931000838981,-0.08934144748551089,-0.0772299578732908,-0.07724294722488922,-0.07368420035140348,-0.17360732403172335,-0.07280504516519722,-0.055058277994722245,-0.08556605870764167,-0.08110013498525159,-0.06812526329927711,-0.26472905330033447
394597,228,"Florence, SC",msa,SC,FLORENCE,55.0,29164,FLORENCE,33.525084839534884,-81.76626081627904,4500392223,45003,986972291487326,0.472214215664649,45,South Carolina,SC,45003,Aiken County,45003020702,Census Tract 207.02; Aiken County; South Carolina,2.842563619318,4341,2465,1924,1418,422,550,516,902,672,857,811,274,48,1630,178,74,18,133,166,0.8072,0.9847,0.6276,0.8015,0.9352,4.1562,0.9363,0.4515,0.3781,0.8381,0.9105,0.4936,3.0718,0.8305,0.5488,0.5488,0.5488,0.5798,0.6519,0.3604,0.6286,0.8728,3.0935,0.8314,10.8703,0.914,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6040,261,1222,189,0,3,4,212,0,51539610958,33.525084839534884,-81.76626081627904,4500392223,45003,29006,1527.1426013119492,-0.08146043203208339,-0.06514612687629082,-0.1225532082289842,-0.06830968750538867,-0.08763859953199295,-0.07598201732587623,-0.07518586658303338,-0.06934058331823276,-0.1626418991727111,-0.07139089364829801,-0.06617320790964686,-0.08513017900553337,-0.08126049502616296,-0.06623967661999984,-0.2612471843785831
394681,216,"Hilton Head Island, SC",msa,SC,HILTON HEAD ISLAND,67.0,29164,BEAUFORT,33.525084839534884,-81.76626081627904,4500392223,45003,986972291487326,1.1327835398247479,45,South Carolina,SC,45003,Aiken County,45003020702,Census Tract 207.02; Aiken County; South Carolina,2.842563619318,4341,2465,1924,1418,422,550,516,902,672,857,811,274,48,1630,178,74,18,133,166,0.8072,0.9847,0.6276,0.8015,0.9352,4.1562,0.9363,0.4515,0.3781,0.8381,0.9105,0.4936,3.0718,0.8305,0.5488,0.5488,0.5488,0.5798,0.6519,0.3604,0.6286,0.8728,3.0935,0.8314,10.8703,0.914,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6040,261,1222,189,0,3,4,212,0,51539610958,33.525084839534884,-81.76626081627904,4500392223,45003,29006,1527.1426013119492,-0.08146043203208339,-0.06514612687629082,-0.1225532082289842,-0.06830968750538867,-0.08763859953199295,-0.07598201732587623,-0.07518586658303338,-0.06934058331823276,-0.1626418991727111,-0.07139089364829801,-0.06617320790964686,-0.08513017900553337,-0.08126049502616296,-0.06623967661999984,-0.2612471843785831
394898,117,"Myrtle Beach, SC",msa,SC,MYRTLE BEACH,71.0,29164,HORRY,33.525084839534884,-81.76626081627904,4500392223,45003,986972291487326,1.3529733145447809,45,South Carolina,SC,45003,Aiken County,45003020702,Census Tract 207.02; Aiken County; South Carolina,2.842563619318,4341,2465,1924,1418,422,550,516,902,672,857,811,274,48,1630,178,74,18,133,166,0.8072,0.9847,0.6276,0.8015,0.9352,4.1562,0.9363,0.4515,0.3781,0.8381,0.9105,0.4936,3.0718,0.8305,0.5488,0.5488,0.5488,0.5798,0.6519,0.3604,0.6286,0.8728,3.0935,0.8314,10.8703,0.914,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6040,261,1222,189,0,3,4,212,0,51539610958,33.525084839534884,-81.76626081627904,4500392223,45003,29006,1527.1426013119492,-0.08146043203208339,-0.06514612687629082,-0.1225532082289842,-0.06830968750538867,-0.08763859953199295,-0.07598201732587623,-0.07518586658303338,-0.06934058331823276,-0.1626418991727111,-0.07139089364829801,-0.06617320790964686,-0.08513017900553337,-0.08126049502616296,-0.06623967661999984,-0.2612471843785831
394653,61,"Greenville, SC",msa,SC,GREENVILLE,44.0,29164,GREENVILLE,33.525084839534884,-81.76626081627904,4500392223,45003,986972291487326,-0.13330766481544165,45,South Carolina,SC,45003,Aiken County,45003020702,Census Tract 207.02; Aiken County; South Carolina,2.842563619318,4341,2465,1924,1418,422,550,516,902,672,857,811,274,48,1630,178,74,18,133,166,0.8072,0.9847,0.6276,0.8015,0.9352,4.1562,0.9363,0.4515,0.3781,0.8381,0.9105,0.4936,3.0718,0.8305,0.5488,0.5488,0.5488,0.5798,0.6519,0.3604,0.6286,0.8728,3.0935,0.8314,10.8703,0.914,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6040,261,1222,189,0,3,4,212,0,51539610958,33.525084839534884,-81.76626081627904,4500392223,45003,29006,1527.1426013119492,-0.08146043203208339,-0.06514612687629082,-0.1225532082289842,-0.06830968750538867,-0.08763859953199295,-0.07598201732587623,-0.07518586658303338,-0.06934058331823276,-0.1626418991727111,-0.07139089364829801,-0.06617320790964686,-0.08513017900553337,-0.08126049502616296,-0.06623967661999984,-0.2612471843785831
394486,72,"Columbia, SC",msa,SC,COLUMBIA,43.0,29225,RICHLAND,34.05399262040817,-80.99252887959187,4507990702,45079,986982058033513,-0.1883551084954499,45,South Carolina,SC,45079,Richland County,45079010315,Census Tract 103.15; Richland County; South Carolina,5.561212821062,4520,1997,1811,613,121,385,30,475,941,912,482,108,5,2965,0,97,22,29,2,0.3486,0.4757,0.3957,0.0368,0.6946,1.9514,0.3394,0.7263,0.4098,0.3607,0.573,0.229,2.2988,0.3877,0.7651,0.7651,0.7651,0.0,0.703,0.4136,0.2067,0.0,1.3233,0.1499,6.3386,0.2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497,122,2617,12,52,0,0,257,27,51539612002,34.05399262040817,-80.99252887959187,4507990923,45079,29002,812.7723475860138,-0.08206577401621482,-0.06829138597734713,-0.12674741862215966,-0.06833326798591992,-0.08457821390795,-0.07442161713738958,-0.07494389977323937,-0.0706769690197536,-0.17146115016081787,-0.06739361967062249,-0.07449488163279404,-0.08449252092725143,-0.08018902017252538,-0.06754373140552178,-0.26465023174536584
394457,75,"Charleston, SC",msa,SC,CHARLESTON,46.0,29422,CHARLESTON,32.81398247979798,-79.97804781515153,4501991664,45019,987146271469379,-0.023212777455425156,45,South Carolina,SC,45019,Charleston County,45019001500,Census Tract 15; Charleston County; South Carolina,0.177560201658,1450,827,683,163,20,180,86,49,170,195,120,9,0,583,28,12,0,102,0,0.2703,0.158,0.5652,0.4157,0.2335,1.6427,0.2504,0.249,0.1145,0.2011,0.1257,0.0,0.6903,0.0093,0.575,0.575,0.575,0.4611,0.5806,0.0,0.8476,0.0,1.8893,0.3344,4.7973,0.1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,97,567,0,0,0,0,16,0,51539611160,32.81398247979798,-79.97804781515153,4501990570,45019,29401,8166.244386187709,-0.0846154780477643,-0.0719046138350706,-0.12711502819145634,-0.07052395898115697,-0.08942614947078893,-0.07747674552230706,-0.07720188792798398,-0.07446077705588287,-0.17360732403172335,-0.07293357579307366,-0.07425008472210082,-0.08555284047499033,-0.08208695035304364,-0.06813195683109012,-0.26472905330033447
394716,227,"Jacksonville, NC",msa,NC,JACKSONVILLE,35.0,28545,ONSLOW,34.73675070000001,-77.40508329565216,3713390482,37133,991947738769447,-0.6287346579355159,37,North Carolina,NC,37133,Onslow County,37133000204,Census Tract 2.04; Onslow County; North Carolina,8.180022995442,5460,1946,1753,1777,296,521,172,244,157,1999,630,83,82,1442,0,453,56,32,0,0.7918,0.9647,0.6564,0.3296,0.361,3.1035,0.6882,0.017,0.9815,0.4877,0.4694,0.561,2.5166,0.5236,0.4218,0.4218,0.4218,0.0,0.9167,0.6597,0.2287,0.0,1.8051,0.3014,7.847,0.533,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,1335,47,667,231,45,0,0,499,0,42949677499,34.73675070000001,-77.40508329565216,3713390482,37133,28544,667.4797861867104,-0.07544002288095372,-0.06102204727745958,-0.12367083050521299,-0.06916219338148595,-0.08851196846452111,-0.06921173436379939,-0.07357421437053493,-0.07092190389124647,-0.13074856889289874,-0.06969788585498911,-0.07449488163279404,-0.079461214267725,-0.07620425471214458,-0.06723271948403288,-0.26472905330033447
395229,174,"Wilmington, NC",msa,NC,WILMINGTON,57.0,28403,NEW HANOVER,34.204679301818175,-77.88881597090909,3712991404,37129,991972979903151,0.5823091030246655,37,North Carolina,NC,37129,New Hanover County,37129011609,Census Tract 116.09; New Hanover County; North Carolina,5.45403051976,5739,2575,2447,963,195,994,672,825,791,1395,433,61,20,1094,343,71,32,20,6,0.4468,0.6138,0.8601,0.8096,0.8278,3.5581,0.809,0.3581,0.6685,0.1527,0.2429,0.3184,1.7406,0.1225,0.3168,0.3168,0.3168,0.6977,0.6448,0.4295,0.1148,0.3692,2.256,0.489,7.8715,0.5369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477,107,860,33,17,0,0,102,82,42949677454,34.204679301818175,-77.88881597090909,3712990508,37129,28401,1052.2493372942365,-0.08150678747617689,-0.06739207408509132,-0.11836219255166433,-0.06757725007528234,-0.08630957600191845,-0.0738550892759151,-0.07565265283675925,-0.07282785083355509,-0.1669763831945676,-0.07143376097461185,-0.0512222372566508,-0.08495910690453298,-0.07995460380229408,-0.06796666303574228,-0.26454640463142604
394589,109,"Fayetteville, NC",msa,NC,FAYETTEVILLE,35.0,28302,CUMBERLAND,35.060483139506175,-78.93360296296298,3705190832,37051,992014061515589,-0.6287346579355159,37,North Carolina,NC,37051,Cumberland County,37051002100,Census Tract 21; Cumberland County; North Carolina,2.262879342966,4130,2226,1973,805,99,863,225,527,598,830,599,137,90,2226,274,36,39,258,0,0.5249,0.5424,0.8969,0.4909,0.8123,3.2674,0.7331,0.3961,0.4031,0.6942,0.6522,0.6196,2.7652,0.6764,0.6878,0.6878,0.6878,0.6811,0.5875,0.532,0.8186,0.0,2.6192,0.6489,9.3396,0.7503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10192,180,1259,512,226,0,59,148,22,42949676166,35.060483139506175,-78.93360296296298,3705190532,37051,28301,1825.1083571193544,-0.08315316040574722,-0.07062651507061869,-0.12554382297976316,-0.0694530796322439,-0.08811781100000679,-0.07627804542250766,-0.07597787792790148,-0.0723370455282717,-0.15640378987747605,-0.07115498925030776,-0.06377642677592371,-0.0853886281713725,-0.08058863778008628,-0.06486306840090152,-0.26472905330033447
394549,95,"Durham, NC",msa,NC,DURHAM,44.0,27707,DURHAM,35.985798623529405,-78.90728125441176,3706390932,37063,992055504220462,-0.13330766481544165,37,North Carolina,NC,37063,Durham County,37063000200,Census Tract 2; Durham County; North Carolina,1.166480165442,3381,1263,1100,1065,105,275,379,1046,205,615,375,45,535,1972,214,0,40,63,362,0.7743,0.5643,0.5217,0.7435,0.9818,3.5856,0.8159,0.0557,0.2912,0.3897,0.4095,0.9428,2.0889,0.2662,0.7183,0.7183,0.7183,0.7476,0.0,0.691,0.5646,0.9527,2.9559,0.7855,9.3487,0.7516,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,3600,85,830,850,98,5,0,189,0,42949676316,35.985798623529405,-78.90728125441176,3706391760,37063,27278,2898.4633431112643,-0.08340885578426473,-0.07107111735298927,-0.12543960582667918,-0.06917989278189367,-0.08921333492350726,-0.07695290179932225,-0.07675412900732367,-0.07404662666011443,-0.1092126738769632,-0.07199032065952415,-0.06922359981812477,-0.08556605870764167,-0.08111929957602046,-0.06789744662467864,-0.260728457447769
